State,Cd,Var,Value
39,16,DP04_0065PE,15.0
39,16,DP04_0060PE,41.7
39,16,DP04_0068PE,1.3
39,16,DP04_0128PE,64.4
39,16,DP04_0013PE,5.9
39,16,DP04_0112PE,16.1
39,16,DP04_0002PE,94.3
39,16,DP04_0071PE,0.3
39,16,DP04_0079PE,0.3
39,16,DP04_0024PE,15.0
39,16,DP04_0070PE,0.6
39,16,DP04_0087PE,2.1
39,16,DP04_0092PE,36.0
39,16,DP04_0046PE,75.4
39,16,DP04_0127PE,7.8
39,16,DP04_0035PE,12.8
39,16,DP04_0108PE,4.6
39,16,DP04_0012PE,5.0
39,16,DP04_0129PE,22.5
39,16,DP04_0120PE,12.0
39,16,DP04_0113PE,9.3
39,16,DP04_0091PE,64.0
39,16,DP04_0078PE,0.7
39,16,DP04_0088PE,0.4
39,16,DP04_0023PE,14.4
39,16,DP04_0056PE,11.0
39,16,DP04_0140PE,10.9
39,16,DP04_0034PE,15.4
39,16,DP04_0067PE,0.1
39,16,DP03_0012PE,59.6
39,16,DP03_0031PE,13.4
39,16,DP03_0122PE,2.6
39,16,DP03_0009PE,4.3
39,16,DP03_0116PE,65.3
39,16,DP03_0052PE,3.6
39,16,DP03_0024PE,4.2
39,16,DP03_0101PE,5.6
39,16,DP03_0080PE,11.4
39,16,DP03_0066PE,33.6
39,16,DP03_0096PE,93.9
39,16,DP03_0011PE,59.6
39,16,DP03_0123PE,3.7
39,16,DP03_0068PE,24.0
39,16,DP03_0074PE,6.7
39,16,DP03_0047PE,84.1
39,16,DP03_0124PE,3.5
39,16,DP03_0081PE,20.3
39,16,DP03_0130PE,9.8
39,16,DP03_0117PE,30.0
39,16,DP03_0097PE,79.1
39,16,DP03_0135PE,5.5
39,16,DP03_0027PE,40.3
39,16,DP03_0049PE,4.9
39,16,DP03_0054PE,8.3
39,16,DP03_0038PE,4.9
39,16,DP03_0007PE,34.7
39,16,DP03_0125PE,18.1
39,16,DP03_0037PE,12.0
39,16,DP03_0048PE,10.9
39,16,DP03_0059PE,16.9
39,16,DP03_0136PE,5.5
39,16,DP03_0015PE,67.2
39,16,DP03_0064PE,77.3
39,16,DP03_0013PE,57.2
39,16,DP03_0098PE,28.9
39,16,DP03_0028PE,14.2
39,16,DP03_0039PE,1.6
39,16,DP03_0053PE,3.3
39,16,DP03_0030PE,7.5
39,16,DP03_0115PE,89.2
39,16,DP03_0076PE,1.7
39,16,DP03_0126PE,27.5
39,16,DP03_0137PE,16.7
39,16,DP03_0099PE,6.1
39,16,DP03_0128PE,7.4
39,16,DP03_0035PE,15.9
39,16,DP03_0029PE,24.7
39,16,DP03_0113PE,22.5
39,16,DP03_0020PE,6.4
39,16,DP03_0133PE,6.7
39,16,DP03_0057PE,19.6
39,16,DP03_0017PE,73.2
39,16,DP03_0042PE,23.2
39,16,DP03_0112PE,26.8
39,16,DP03_0041PE,9.9
39,16,DP03_0077PE,1.7
39,16,DP03_0006PE,0.0
39,16,DP03_0105PE,93.3
39,16,DP03_0084PE,8.1
39,16,DP03_0040PE,7.1
39,16,DP03_0021PE,0.8
39,16,DP03_0036PE,3.1
39,16,DP03_0127PE,43.1
39,16,DP03_0134PE,7.1
39,16,DP03_0043PE,8.2
39,16,DP03_0058PE,14.4
39,16,DP03_0111PE,53.7
39,16,DP03_0085PE,7.1
39,16,DP03_0106PE,88.5
39,16,DP03_0005PE,2.8
39,16,DP03_0070PE,3.2
39,16,DP03_0078PE,4.0
39,16,DP03_0120PE,8.6
39,16,DP03_0033PE,1.0
39,16,DP03_0131PE,12.1
39,16,DP03_0022PE,1.4
39,16,DP03_0118PE,10.8
39,16,DP03_0061PE,5.3
39,16,DP03_0082PE,17.2
39,16,DP03_0044PE,4.6
39,16,DP03_0110PE,77.5
39,16,DP03_0004PE,62.5
39,16,DP03_0079PE,6.6
39,16,DP03_0107PE,6.8
39,16,DP03_0055PE,9.3
39,16,DP03_0050PE,0.2
39,16,DP03_0019PE,86.0
39,16,DP03_0121PE,10.0
39,16,DP03_0023PE,1.1
39,16,DP03_0002PE,65.3
39,16,DP03_0129PE,10.0
39,16,DP03_0034PE,5.4
39,16,DP03_0132PE,9.0
39,16,DP03_0060PE,6.2
39,16,DP03_0072PE,1.9
39,16,DP03_0119PE,5.1
39,16,DP03_0045PE,3.1
39,16,DP03_0083PE,21.9
39,16,DP03_0056PE,13.2
39,16,DP03_0108PE,6.7
39,16,DP03_0003PE,65.3
39,16,DP05_0036PE,98.3
39,16,DP05_0019PE,21.5
39,16,DP05_0080PE,2.2
39,16,DP05_0009PE,5.7
39,16,DP05_0047PE,0.2
39,16,DP05_0073PE,0.7
39,16,DP05_0066PE,0.6
39,16,DP05_0058PE,1.7
39,16,DP05_0035PE,1.7
39,16,DP05_0008PE,6.3
39,16,DP05_0024PE,18.5
39,16,DP05_0046PE,0.4
39,16,DP05_0072PE,0.8
39,16,DP05_0057PE,0.4
39,16,DP05_0067PE,2.7
39,16,DP05_0017PE,2.8
39,16,DP05_0052PE,0.0
39,16,DP05_0023PE,22.5
39,16,DP05_0079PE,0.1
39,16,DP05_0045PE,0.9
39,16,DP05_0003PE,51.0
39,16,DP05_0071PE,2.2
39,16,DP05_0060PE,0.3
39,16,DP05_0039PE,0.2
39,16,DP05_0038PE,2.1
39,16,DP05_0068PE,0.1
39,16,DP05_0030PE,44.2
39,16,DP05_0051PE,0.2
39,16,DP05_0022PE,75.0
39,16,DP05_0081PE,0.0
39,16,DP05_0044PE,2.2
39,16,DP05_0002PE,49.0
39,16,DP05_0050PE,0.1
39,16,DP05_0059PE,0.7
39,16,DP05_0069PE,0.5
39,16,DP05_0037PE,93.4
39,16,DP05_0043PE,0.0
39,16,DP05_0061PE,0.4
39,16,DP05_0021PE,78.5
39,16,DP05_0015PE,10.2
39,16,DP05_0054PE,0.0
39,16,DP05_0077PE,91.8
39,16,DP05_0005PE,5.4
39,16,DP05_0027PE,51.6
39,16,DP05_0042PE,0.0
39,16,DP05_0062PE,0.0
39,16,DP05_0031PE,55.8
39,16,DP05_0053PE,0.0
39,16,DP05_0020PE,81.2
39,16,DP05_0016PE,5.6
39,16,DP05_0078PE,2.1
39,16,DP05_0010PE,11.3
39,16,DP05_0049PE,0.2
39,16,DP05_0041PE,0.0
39,16,DP05_0056PE,0.0
39,16,DP05_0034PE,98.3
39,16,DP05_0074PE,0.1
39,16,DP05_0013PE,7.8
39,16,DP05_0075PE,0.6
39,16,DP05_0007PE,6.4
39,16,DP05_0011PE,11.6
39,16,DP05_0064PE,95.0
39,16,DP05_0048PE,0.1
39,16,DP05_0040PE,0.0
39,16,DP05_0055PE,0.0
39,16,DP05_0014PE,6.9
39,16,DP05_0076PE,97.8
39,16,DP05_0012PE,14.4
39,16,DP05_0006PE,5.7
39,16,DP05_0065PE,2.9
39,16,DP02_0112PE,8.5
42,16,DP02_0147PE,0.4
42,16,DP02_0132PE,0.5
42,16,DP02_0119PE,0.6
42,16,DP02_0111PE,79.9
42,16,DP02_0149PE,0.6
42,16,DP02_0126PE,0.1
42,16,DP02_0079PE,87.5
42,16,DP02_0131PE,29.0
42,16,DP02_0037PE,32.5
42,16,DP02_0021PE,5.7
42,16,DP02_0104PE,11.0
42,16,DP02_0003PE,29.9
42,16,DP02_0018PE,37.5
42,16,DP02_0081PE,8.3
42,16,DP02_0069PE,7.2
42,16,DP02_0146PE,2.5
42,16,DP02_0067PE,26.0
42,16,DP02_0023PE,2.6
42,16,DP02_0060PE,8.8
42,16,DP02_0148PE,1.1
42,16,DP02_0056PE,21.4
42,16,DP02_0127PE,1.3
42,16,DP02_0057PE,23.3
42,16,DP02_0044PE,33.7
42,16,DP02_0071PE,12.6
42,16,DP02_0130PE,0.2
42,16,DP02_0022PE,5.4
42,16,DP02_0105PE,18.6
42,16,DP02_0002PE,69.4
42,16,DP02_0082PE,3.7
42,16,DP02_0092PE,7.6
42,16,DP02_0089PE,69.3
42,16,DP02_0106PE,6.3
42,16,DP02_0145PE,0.6
42,16,DP02_0055PE,44.5
42,16,DP02_0134PE,10.8
42,16,DP02_0117PE,1.7
42,16,DP02_0005PE,20.3
42,16,DP02_0077PE,32.8
42,16,DP02_0128PE,6.4
42,16,DP02_0083PE,2.1
42,16,DP02_0099PE,78.2
42,16,DP02_0139PE,0.1
42,16,DP02_0091PE,4.4
42,16,DP02_0061PE,35.8
42,16,DP02_0144PE,0.8
42,16,DP02_0107PE,0.2
42,16,DP02_0084PE,1.7
42,16,DP02_0129PE,1.5
42,16,DP02_0118PE,1.2
42,16,DP02_0054PE,4.9
42,16,DP02_0133PE,0.5
42,16,DP02_0004PE,52.4
42,16,DP02_0098PE,21.8
42,16,DP02_0090PE,18.6
42,16,DP02_0020PE,31.7
42,16,DP02_0031PE,29.7
42,16,DP02_0062PE,15.3
42,16,DP02_0143PE,0.4
42,16,DP02_0029PE,8.0
42,16,DP02_0011PE,24.6
42,16,DP02_0064PE,16.6
42,16,DP02_0053PE,5.9
42,16,DP02_0032PE,49.2
42,16,DP02_0085PE,0.5
42,16,DP02_0120PE,0.5
42,16,DP02_0108PE,62.8
42,16,DP02_0026PE,53.1
42,16,DP02_0115PE,6.0
42,16,DP02_0137PE,0.4
42,16,DP02_0048PE,13.8
42,16,DP02_0142PE,1.5
42,16,DP02_0121PE,0.2
42,16,DP02_0007PE,2.3
42,16,DP02_0010PE,30.6
42,16,DP02_0063PE,7.1
42,16,DP02_0012PE,10.6
42,16,DP02_0075PE,10.5
42,16,DP02_0028PE,2.7
42,16,DP02_0033PE,2.6
42,16,DP02_0027PE,2.0
42,16,DP02_0109PE,1.1
42,16,DP02_0101PE,20.5
42,16,DP02_0116PE,4.6
42,16,DP02_0123PE,5.5
42,16,DP02_0138PE,3.1
42,16,DP02_0141PE,1.0
42,16,DP02_0034PE,8.7
42,16,DP02_0006PE,4.6
42,16,DP02_0013PE,32.9
42,16,DP02_0102PE,79.5
42,16,DP02_0009PE,7.2
42,16,DP02_0087PE,92.4
42,16,DP02_0066PE,84.2
42,16,DP02_0051PE,65.2
42,16,DP02_0045PE,7.7
42,16,DP02_0113PE,8.5
42,16,DP02_0046PE,7.1
42,16,DP02_0140PE,0.6
42,16,DP02_0124PE,0.3
42,16,DP02_0135PE,6.6
42,16,DP02_0095PE,
42,16,DP02_0035PE,9.9
42,16,DP02_0014PE,28.8
42,16,DP02_0008PE,12.4
42,16,DP02_0073PE,5.4
42,16,DP02_0088PE,88.0
42,16,DP02_0094PE,44.0
42,16,DP02_0080PE,12.0
42,16,DP02_0065PE,9.4
42,16,DP02_0059PE,7.0
42,16,DP02_0050PE,62.3
42,16,DP02_0019PE,19.7
42,16,DP02_0025PE,34.2
42,16,DP02_0114PE,13.8
42,16,DP02_0047PE,5.1
42,16,DP02_0136PE,0.3
42,16,DP02_0125PE,0.2
42,16,DP04_0040PE,9.8
42,16,DP04_0114PE,7.4
42,16,DP04_0055PE,7.8
42,16,DP04_0047PE,34.6
42,16,DP04_0077PE,97.8
42,16,DP04_0011PE,4.6
42,16,DP04_0103PE,6.0
42,16,DP04_0026PE,25.8
42,16,DP04_0085PE,26.4
42,16,DP04_0096PE,33.1
42,16,DP04_0032PE,16.0
42,16,DP04_0033PE,19.6
42,16,DP04_0115PE,20.3
42,16,DP04_0054PE,15.1
42,16,DP04_0141PE,9.4
42,16,DP04_0081PE,6.8
42,16,DP04_0061PE,20.2
42,16,DP04_0019PE,11.5
42,16,DP04_0069PE,0.1
42,16,DP04_0104PE,15.7
42,16,DP04_0010PE,5.2
42,16,DP04_0105PE,36.1
42,16,DP04_0086PE,13.8
42,16,DP04_0082PE,9.8
42,16,DP04_0003PE,6.4
42,16,DP04_0097PE,25.5
42,16,DP04_0137PE,11.5
42,16,DP04_0025PE,5.4
42,16,DP04_0064PE,7.0
42,16,DP04_0139PE,13.4
42,16,DP04_0053PE,31.0
42,16,DP04_0007PE,49.5
42,16,DP04_0042PE,40.9
42,16,DP04_0018PE,2.1
42,16,DP04_0075PE,2.5
42,16,DP04_0098PE,12.6
42,16,DP04_0028PE,1.9
42,16,DP04_0017PE,0.7
42,16,DP04_0083PE,16.1
42,16,DP04_0123PE,3.5
42,16,DP04_0039PE,2.0
42,16,DP04_0138PE,12.1
42,16,DP04_0130PE,5.7
42,16,DP04_0030PE,7.1
42,16,DP04_0074PE,1.0
42,16,DP04_0131PE,1.8
42,16,DP04_0052PE,28.7
42,16,DP04_0041PE,21.4
42,16,DP04_0063PE,34.9
42,16,DP04_0099PE,5.8
42,16,DP04_0124PE,12.6
42,16,DP04_0084PE,22.1
42,16,DP04_0020PE,12.8
42,16,DP04_0031PE,12.0
42,16,DP04_0118PE,38.5
42,16,DP04_0119PE,21.0
42,16,DP04_0044PE,6.0
42,16,DP04_0121PE,7.6
42,16,DP04_0107PE,9.8
42,16,DP04_0073PE,0.4
42,16,DP04_0132PE,0.7
42,16,DP04_0015PE,0.0
42,16,DP04_0009PE,4.2
42,16,DP04_0095PE,16.0
42,16,DP04_0022PE,11.4
42,16,DP04_0059PE,31.1
42,16,DP04_0051PE,9.6
42,16,DP04_0066PE,20.8
42,16,DP04_0043PE,19.9
42,16,DP04_0111PE,42.0
42,16,DP04_0106PE,25.0
42,16,DP04_0122PE,5.2
42,16,DP04_0133PE,0.8
42,16,DP04_0008PE,25.1
42,16,DP04_0021PE,12.0
42,16,DP04_0029PE,1.7
42,16,DP04_0094PE,1.1
42,16,DP04_0014PE,3.2
42,16,DP04_0100PE,5.8
42,16,DP04_0058PE,10.2
42,16,DP04_0036PE,14.4
42,16,DP04_0065PE,32.3
42,16,DP04_0060PE,38.4
42,16,DP04_0068PE,2.2
42,16,DP04_0128PE,48.7
42,16,DP04_0013PE,5.3
42,16,DP04_0112PE,18.0
42,16,DP04_0002PE,93.6
42,16,DP04_0071PE,0.5
42,16,DP04_0079PE,0.6
42,16,DP04_0024PE,10.0
42,16,DP04_0070PE,0.8
42,16,DP04_0087PE,3.7
42,16,DP04_0092PE,35.3
42,16,DP04_0046PE,65.4
42,16,DP04_0127PE,8.9
42,16,DP04_0035PE,12.3
42,16,DP04_0108PE,7.4
42,16,DP04_0012PE,3.0
42,16,DP04_0129PE,33.4
42,16,DP04_0120PE,11.7
42,16,DP04_0113PE,12.3
42,16,DP04_0091PE,64.7
42,16,DP04_0078PE,1.6
42,16,DP04_0088PE,1.2
42,16,DP04_0023PE,8.5
42,16,DP04_0056PE,7.8
42,16,DP04_0140PE,10.7
42,16,DP04_0034PE,15.0
42,16,DP04_0067PE,1.5
42,16,DP03_0012PE,60.4
42,16,DP03_0031PE,17.6
42,16,DP03_0122PE,4.6
42,16,DP03_0009PE,6.3
42,16,DP03_0116PE,47.4
42,16,DP03_0052PE,5.4
42,16,DP03_0024PE,4.6
42,16,DP03_0101PE,10.5
42,16,DP03_0080PE,12.8
42,16,DP03_0066PE,32.2
42,16,DP03_0096PE,89.3
42,16,DP03_0011PE,60.4
42,16,DP03_0123PE,7.1
42,16,DP03_0068PE,17.3
42,16,DP03_0074PE,13.3
42,16,DP03_0047PE,85.6
42,16,DP03_0124PE,5.1
42,16,DP03_0081PE,20.9
42,16,DP03_0130PE,20.4
42,16,DP03_0117PE,43.5
42,16,DP03_0097PE,67.0
42,16,DP03_0135PE,7.8
42,16,DP03_0027PE,32.4
42,16,DP03_0049PE,5.7
42,16,DP03_0054PE,9.7
42,16,DP03_0038PE,4.8
42,16,DP03_0007PE,33.6
42,16,DP03_0125PE,31.4
42,16,DP03_0037PE,12.0
42,16,DP03_0048PE,8.5
42,16,DP03_0059PE,14.3
42,16,DP03_0136PE,11.6
42,16,DP03_0015PE,62.0
42,16,DP03_0064PE,79.0
42,16,DP03_0013PE,56.3
42,16,DP03_0098PE,34.5
42,16,DP03_0028PE,17.1
42,16,DP03_0039PE,1.3
42,16,DP03_0053PE,4.5
42,16,DP03_0030PE,10.3
42,16,DP03_0115PE,84.5
42,16,DP03_0076PE,3.8
42,16,DP03_0126PE,42.4
42,16,DP03_0137PE,24.3
42,16,DP03_0099PE,10.7
42,16,DP03_0128PE,13.7
42,16,DP03_0035PE,16.6
42,16,DP03_0029PE,22.5
42,16,DP03_0113PE,31.9
42,16,DP03_0020PE,9.7
42,16,DP03_0133PE,11.4
42,16,DP03_0057PE,20.0
42,16,DP03_0017PE,69.2
42,16,DP03_0042PE,23.1
42,16,DP03_0112PE,35.7
42,16,DP03_0041PE,8.5
42,16,DP03_0077PE,2.7
42,16,DP03_0006PE,0.0
42,16,DP03_0105PE,88.6
42,16,DP03_0084PE,6.5
42,16,DP03_0040PE,4.9
42,16,DP03_0021PE,2.0
42,16,DP03_0036PE,3.4
42,16,DP03_0127PE,40.6
42,16,DP03_0134PE,12.3
42,16,DP03_0043PE,8.3
42,16,DP03_0058PE,13.9
42,16,DP03_0111PE,35.1
42,16,DP03_0085PE,5.4
42,16,DP03_0106PE,82.0
42,16,DP03_0005PE,4.2
42,16,DP03_0070PE,6.0
42,16,DP03_0078PE,6.2
42,16,DP03_0120PE,17.0
42,16,DP03_0033PE,2.8
42,16,DP03_0131PE,21.7
42,16,DP03_0022PE,4.0
42,16,DP03_0118PE,15.5
42,16,DP03_0061PE,4.1
42,16,DP03_0082PE,15.9
42,16,DP03_0044PE,4.9
42,16,DP03_0110PE,68.1
42,16,DP03_0004PE,62.1
42,16,DP03_0079PE,8.0
42,16,DP03_0107PE,8.7
42,16,DP03_0055PE,9.7
42,16,DP03_0050PE,0.2
42,16,DP03_0019PE,77.9
42,16,DP03_0121PE,14.1
42,16,DP03_0023PE,1.7
42,16,DP03_0002PE,66.4
42,16,DP03_0129PE,20.7
42,16,DP03_0034PE,6.8
42,16,DP03_0132PE,19.9
42,16,DP03_0060PE,5.0
42,16,DP03_0072PE,3.4
42,16,DP03_0119PE,9.9
42,16,DP03_0045PE,2.6
42,16,DP03_0083PE,17.8
42,16,DP03_0056PE,13.3
42,16,DP03_0108PE,11.4
42,16,DP03_0003PE,66.3
42,16,DP05_0036PE,95.6
42,16,DP05_0019PE,24.6
42,16,DP05_0080PE,1.9
42,16,DP05_0009PE,6.9
42,16,DP05_0047PE,0.1
42,16,DP05_0073PE,10.0
42,16,DP05_0066PE,2.0
42,16,DP05_0058PE,4.4
42,16,DP05_0035PE,4.4
42,16,DP05_0008PE,7.0
42,16,DP05_0024PE,15.5
42,16,DP05_0046PE,0.4
42,16,DP05_0072PE,3.9
42,16,DP05_0057PE,4.0
42,16,DP05_0067PE,2.3
42,16,DP05_0017PE,2.4
42,16,DP05_0052PE,0.0
42,16,DP05_0023PE,18.8
42,16,DP05_0079PE,0.1
42,16,DP05_0045PE,0.3
42,16,DP05_0003PE,51.0
42,16,DP05_0071PE,18.4
42,16,DP05_0060PE,0.9
42,16,DP05_0039PE,0.5
42,16,DP05_0038PE,6.7
42,16,DP05_0068PE,0.1
42,16,DP05_0030PE,44.0
42,16,DP05_0051PE,0.5
42,16,DP05_0022PE,71.1
42,16,DP05_0081PE,0.0
42,16,DP05_0044PE,1.9
42,16,DP05_0002PE,49.0
42,16,DP05_0050PE,0.4
42,16,DP05_0059PE,2.0
42,16,DP05_0069PE,4.6
42,16,DP05_0037PE,82.4
42,16,DP05_0043PE,0.0
42,16,DP05_0061PE,0.3
42,16,DP05_0021PE,75.4
42,16,DP05_0015PE,8.3
42,16,DP05_0054PE,0.0
42,16,DP05_0077PE,72.2
42,16,DP05_0005PE,6.8
42,16,DP05_0027PE,51.7
42,16,DP05_0042PE,0.0
42,16,DP05_0062PE,0.1
42,16,DP05_0031PE,56.0
42,16,DP05_0053PE,0.0
42,16,DP05_0020PE,78.1
42,16,DP05_0016PE,4.7
42,16,DP05_0078PE,5.7
42,16,DP05_0010PE,12.9
42,16,DP05_0049PE,0.1
42,16,DP05_0041PE,0.0
42,16,DP05_0056PE,0.0
42,16,DP05_0034PE,95.6
42,16,DP05_0074PE,0.3
42,16,DP05_0013PE,6.6
42,16,DP05_0075PE,4.2
42,16,DP05_0007PE,6.7
42,16,DP05_0011PE,11.8
42,16,DP05_0064PE,86.5
42,16,DP05_0048PE,0.0
42,16,DP05_0040PE,0.0
42,16,DP05_0055PE,0.0
42,16,DP05_0014PE,5.8
42,16,DP05_0076PE,81.6
42,16,DP05_0012PE,13.2
42,16,DP05_0006PE,7.0
42,16,DP05_0065PE,9.5
42,16,DP02_0112PE,20.1
48,16,DP02_0147PE,0.1
48,16,DP02_0132PE,0.1
48,16,DP02_0119PE,0.4
48,16,DP02_0111PE,30.6
48,16,DP02_0149PE,0.2
48,16,DP02_0126PE,0.1
48,16,DP02_0079PE,84.8
48,16,DP02_0131PE,3.7
48,16,DP02_0037PE,34.2
48,16,DP02_0021PE,10.4
48,16,DP02_0104PE,2.4
48,16,DP02_0003PE,35.0
48,16,DP02_0018PE,32.9
48,16,DP02_0081PE,9.8
48,16,DP02_0069PE,8.9
48,16,DP02_0146PE,0.1
48,16,DP02_0067PE,24.0
48,16,DP02_0023PE,1.4
48,16,DP02_0060PE,8.3
48,16,DP02_0148PE,0.2
48,16,DP02_0056PE,20.6
48,16,DP02_0127PE,0.3
48,16,DP02_0057PE,29.3
48,16,DP02_0044PE,37.5
48,16,DP02_0071PE,13.3
48,16,DP02_0130PE,0.1
48,16,DP02_0022PE,3.2
48,16,DP02_0105PE,4.5
48,16,DP02_0002PE,73.1
48,16,DP02_0082PE,4.0
48,16,DP02_0092PE,24.3
48,16,DP02_0089PE,56.5
48,16,DP02_0106PE,0.7
48,16,DP02_0145PE,0.2
48,16,DP02_0055PE,40.0
48,16,DP02_0134PE,2.4
48,16,DP02_0117PE,0.3
48,16,DP02_0005PE,22.7
48,16,DP02_0077PE,45.0
48,16,DP02_0128PE,1.7
48,16,DP02_0083PE,1.1
48,16,DP02_0099PE,77.9
48,16,DP02_0139PE,0.1
48,16,DP02_0091PE,2.6
48,16,DP02_0061PE,23.5
48,16,DP02_0144PE,0.3
48,16,DP02_0107PE,0.1
48,16,DP02_0084PE,2.9
48,16,DP02_0129PE,0.7
48,16,DP02_0118PE,0.9
48,16,DP02_0054PE,4.9
48,16,DP02_0133PE,0.1
48,16,DP02_0004PE,48.7
48,16,DP02_0098PE,22.1
48,16,DP02_0090PE,16.6
48,16,DP02_0020PE,37.6
48,16,DP02_0031PE,31.1
48,16,DP02_0062PE,23.8
48,16,DP02_0143PE,0.0
48,16,DP02_0029PE,8.9
48,16,DP02_0011PE,23.7
48,16,DP02_0064PE,16.3
48,16,DP02_0053PE,5.2
48,16,DP02_0032PE,43.4
48,16,DP02_0085PE,1.4
48,16,DP02_0120PE,0.3
48,16,DP02_0108PE,92.2
48,16,DP02_0026PE,48.9
48,16,DP02_0115PE,28.7
48,16,DP02_0137PE,0.2
48,16,DP02_0048PE,13.7
48,16,DP02_0142PE,0.4
48,16,DP02_0121PE,0.1
48,16,DP02_0007PE,2.4
48,16,DP02_0010PE,26.9
48,16,DP02_0063PE,7.7
48,16,DP02_0012PE,8.4
48,16,DP02_0075PE,11.3
48,16,DP02_0028PE,2.3
48,16,DP02_0033PE,4.0
48,16,DP02_0027PE,2.6
48,16,DP02_0109PE,0.2
48,16,DP02_0101PE,12.2
48,16,DP02_0116PE,1.0
48,16,DP02_0123PE,2.9
48,16,DP02_0138PE,0.4
48,16,DP02_0141PE,0.2
48,16,DP02_0034PE,8.6
48,16,DP02_0006PE,5.7
48,16,DP02_0013PE,40.5
48,16,DP02_0102PE,87.8
48,16,DP02_0009PE,9.9
48,16,DP02_0087PE,75.7
48,16,DP02_0066PE,79.1
48,16,DP02_0051PE,76.1
48,16,DP02_0045PE,9.4
48,16,DP02_0113PE,29.5
48,16,DP02_0046PE,7.5
48,16,DP02_0140PE,0.2
48,16,DP02_0124PE,0.4
48,16,DP02_0135PE,1.2
48,16,DP02_0095PE,54.4
48,16,DP02_0035PE,12.7
48,16,DP02_0014PE,25.2
48,16,DP02_0008PE,18.7
48,16,DP02_0073PE,4.5
48,16,DP02_0088PE,73.1
48,16,DP02_0094PE,45.6
48,16,DP02_0080PE,13.8
48,16,DP02_0065PE,7.7
48,16,DP02_0059PE,12.7
48,16,DP02_0050PE,57.9
48,16,DP02_0019PE,16.0
48,16,DP02_0025PE,37.4
48,16,DP02_0114PE,67.1
48,16,DP02_0047PE,6.8
48,16,DP02_0136PE,0.0
48,16,DP02_0125PE,0.1
48,16,DP04_0040PE,9.3
48,16,DP04_0114PE,7.7
48,16,DP04_0055PE,6.4
48,16,DP04_0047PE,39.9
48,16,DP04_0077PE,94.9
48,16,DP04_0011PE,6.1
48,16,DP04_0103PE,18.9
48,16,DP04_0026PE,4.3
48,16,DP04_0085PE,10.8
48,16,DP04_0096PE,38.7
48,16,DP04_0032PE,23.2
48,16,DP04_0033PE,20.9
48,16,DP04_0115PE,23.3
48,16,DP04_0054PE,13.6
48,16,DP04_0141PE,10.0
48,16,DP04_0081PE,6.9
48,16,DP04_0061PE,21.9
48,16,DP04_0019PE,17.0
48,16,DP04_0069PE,0.1
48,16,DP04_0104PE,32.1
48,16,DP04_0010PE,5.2
48,16,DP04_0105PE,30.8
48,16,DP04_0086PE,4.4
48,16,DP04_0082PE,26.7
48,16,DP04_0003PE,9.4
48,16,DP04_0097PE,17.9
48,16,DP04_0137PE,13.0
48,16,DP04_0025PE,4.1
48,16,DP04_0064PE,1.7
48,16,DP04_0139PE,11.9
48,16,DP04_0053PE,27.2
48,16,DP04_0007PE,67.2
48,16,DP04_0042PE,46.0
48,16,DP04_0018PE,6.3
48,16,DP04_0075PE,2.9
48,16,DP04_0098PE,6.1
48,16,DP04_0028PE,2.7
48,16,DP04_0017PE,1.7
48,16,DP04_0083PE,32.8
48,16,DP04_0123PE,2.8
48,16,DP04_0039PE,3.0
48,16,DP04_0138PE,12.6
48,16,DP04_0130PE,3.7
48,16,DP04_0030PE,8.5
48,16,DP04_0074PE,0.6
48,16,DP04_0131PE,0.8
48,16,DP04_0052PE,32.5
48,16,DP04_0041PE,20.5
48,16,DP04_0063PE,79.2
48,16,DP04_0099PE,2.5
48,16,DP04_0124PE,9.4
48,16,DP04_0084PE,17.1
48,16,DP04_0020PE,13.9
48,16,DP04_0031PE,16.6
48,16,DP04_0118PE,45.4
48,16,DP04_0119PE,20.2
48,16,DP04_0044PE,2.9
48,16,DP04_0121PE,6.9
48,16,DP04_0107PE,4.0
48,16,DP04_0073PE,0.4
48,16,DP04_0132PE,0.3
48,16,DP04_0015PE,0.1
48,16,DP04_0009PE,2.9
48,16,DP04_0095PE,30.5
48,16,DP04_0022PE,16.2
48,16,DP04_0059PE,33.3
48,16,DP04_0051PE,11.9
48,16,DP04_0066PE,0.1
48,16,DP04_0043PE,18.2
48,16,DP04_0111PE,42.2
48,16,DP04_0106PE,10.6
48,16,DP04_0122PE,4.5
48,16,DP04_0133PE,0.2
48,16,DP04_0008PE,2.7
48,16,DP04_0021PE,13.7
48,16,DP04_0029PE,2.5
48,16,DP04_0094PE,1.8
48,16,DP04_0014PE,3.9
48,16,DP04_0100PE,2.6
48,16,DP04_0058PE,7.5
48,16,DP04_0036PE,6.0
48,16,DP04_0065PE,18.6
48,16,DP04_0060PE,37.3
48,16,DP04_0068PE,0.1
48,16,DP04_0128PE,52.6
48,16,DP04_0013PE,5.8
48,16,DP04_0112PE,15.5
48,16,DP04_0002PE,90.6
48,16,DP04_0071PE,0.3
48,16,DP04_0079PE,1.7
48,16,DP04_0024PE,11.3
48,16,DP04_0070PE,0.1
48,16,DP04_0087PE,1.2
48,16,DP04_0092PE,40.5
48,16,DP04_0046PE,60.1
48,16,DP04_0127PE,19.3
48,16,DP04_0035PE,7.3
48,16,DP04_0108PE,3.6
48,16,DP04_0012PE,6.2
48,16,DP04_0129PE,23.1
48,16,DP04_0120PE,10.7
48,16,DP04_0113PE,11.3
